#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SR22 Turbo", unit_software_part_number="006-B1177-C1", unit_software_version="21.50.5", system_software_part_number="006-B2647-N8", system_id="25B289D04", mode=NORMAL, flightstream_header="25B289D04_20211204_102038", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft lbs,       %,   deg C,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 TIT1, E1 TIT2, E1 Torq,   E1 NG,  E1 ITT, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2021-12-04, 10:21:14,  +00:00,       ,   51.3503990,   -0.5617603,   635.6, 30.09,    91.1,   7.2,   0.00,   0.00,   53.74,  -0.33,   0.48,  -0.01,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.4,  46.00,  46.00,     3.14,  116.96,   52.61,  13.20, 1046.2,    0.08,  235.42,  226.84,  229.71,  224.92,  222.06,  210.43,  996.93, 1044.68,  992.18, 1007.77, 1094.63, 1101.34,  968.78,  955.34,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.8,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:15,  +00:00,       ,   51.3503990,   -0.5617603,   631.6, 30.09,    90.6,   7.2,   0.00,   0.00,  -10.74,  -0.33,   0.48,  -0.00,   0.01,  50.1, 359.7,  27.7,  28.7,   3.4,  46.00,  46.00,     3.14,  117.19,   52.55,  13.27, 1038.8,    0.08,  235.55,  226.98,  229.83,  225.05,  222.14,  210.54,  996.46, 1046.50,  990.15, 1008.91, 1095.00, 1100.53,  969.31,  954.64,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.3,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:16,  +00:00,       ,   51.3503990,   -0.5617603,   631.6, 30.09,    90.5,   7.2,   0.00,   0.00,  -52.18,  -0.32,   0.52,  -0.01,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.4,  46.00,  46.00,     3.12,  117.31,   52.49,  13.29, 1038.5,    0.08,  235.69,  227.11,  229.94,  225.19,  222.22,  210.65,  997.43, 1048.15,  990.33, 1007.90, 1095.61, 1103.13,  970.00,  954.62,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:17,  +00:00,       ,   51.3503990,   -0.5617605,   631.6, 30.09,    90.7,   7.2,   0.00,   0.00,  -54.54,  -0.34,   0.44,  -0.02,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  117.45,   52.42,  13.31, 1037.6,    0.08,  235.82,  227.24,  230.04,  225.31,  222.32,  210.75,  997.15, 1049.96,  989.84, 1008.27, 1097.42, 1106.60,  971.07,  954.48,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:18,  +00:00,       ,   51.3503990,   -0.5617605,   635.6, 30.09,    90.7,   7.2,   0.00,   0.00,   37.93,  -0.37,   0.47,   0.00,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  117.67,   52.43,  13.25, 1040.5,    0.08,  235.95,  227.36,  230.16,  225.44,  222.39,  210.86,  996.22, 1051.10,  988.91, 1008.31, 1094.69, 1108.27,  971.48,  953.70,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:19,  +00:00,       ,   51.3503990,   -0.5617600,   634.6, 30.09,    90.5,   7.2,   0.00,   0.00,   52.85,  -0.35,   0.49,  -0.01,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.08,  117.80,   52.34,  13.34, 1033.9,    0.08,  236.06,  227.49,  230.27,  225.55,  222.48,  210.97,  995.49, 1049.73,  988.54, 1006.62, 1098.84, 1106.01,  970.38,  954.31,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:20,  +00:00,       ,   51.3503990,   -0.5617598,   632.6, 30.09,    90.5,   7.2,   0.00,   0.00,    3.05,  -0.38,   0.49,  -0.02,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  117.86,   52.28,  13.30, 1034.7,    0.08,  236.19,  227.61,  230.37,  225.69,  222.57,  211.07,  994.88, 1048.96,  988.17, 1006.57, 1100.28, 1106.58,  970.01,  954.63,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:21,  +00:00,       ,   51.3503990,   -0.5617598,   635.6, 30.09,    90.8,   7.2,   0.00,   0.00,    2.73,  -0.41,   0.47,  -0.00,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  117.97,   52.23,  13.33, 1029.6,    0.08,  236.30,  227.75,  230.47,  225.82,  222.66,  211.17,  994.89, 1047.25,  988.20, 1005.02, 1101.92, 1105.92,  969.20,  954.78,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.5,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:22,  +00:00,       ,   51.3503990,   -0.5617598,   635.6, 30.09,    90.7,   7.2,   0.00,   0.00,   33.28,  -0.43,   0.52,  -0.01,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  118.08,   52.18,  13.32, 1030.1,    0.08,  236.42,  227.86,  230.58,  225.93,  222.74,  211.28,  993.92, 1046.49,  988.34, 1003.68, 1103.84, 1102.90,  968.66,  954.82,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:23,  +00:00,       ,   51.3503990,   -0.5617598,   635.6, 30.09,    90.3,   7.2,   0.00,   0.00,    4.77,  -0.46,   0.52,  -0.00,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  118.22,   52.18,  13.31, 1036.2,    0.08,  236.53,  227.99,  230.69,  226.04,  222.82,  211.38,  992.35, 1046.10,  988.06, 1005.56, 1103.62, 1099.95,  968.46,  954.08,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.0,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:24,  +00:00,       ,   51.3503990,   -0.5617594,   636.6, 30.09,    90.2,   7.2,   0.00,   0.00,   18.82,  -0.46,   0.46,  -0.01,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.09,  118.37,   52.16,  13.33, 1032.0,    0.08,  236.65,  228.11,  230.79,  226.17,  222.90,  211.49,  993.18, 1048.02,  987.99, 1005.89, 1101.77, 1099.20,  969.13,  954.05,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.9,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:25,  +00:00,       ,   51.3503990,   -0.5617598,   638.6, 30.09,    90.5,   7.2,   0.00,   0.00,   56.20,  -0.46,   0.53,  -0.02,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  118.52,   52.05,  13.40, 1022.1,    0.08,  236.75,  228.24,  230.90,  226.27,  222.98,  211.58,  993.77, 1048.04,  987.42, 1005.20, 1101.84, 1097.74,  968.69,  954.13,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:26,  +00:00,       ,   51.3503990,   -0.5617594,   638.6, 30.09,    90.5,   7.2,   0.00,   0.00,   54.14,  -0.43,   0.48,  -0.01,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.13,  118.63,   52.05,  13.30, 1035.6,    0.08,  236.87,  228.36,  231.01,  226.42,  223.07,  211.70,  993.37, 1049.70,  987.07, 1003.85, 1100.17, 1094.14,  969.10,  953.86,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:27,  +00:00,       ,   51.3503990,   -0.5617589,   635.6, 30.09,    90.3,   7.2,   0.00,   0.00,  -32.10,  -0.46,   0.47,  -0.00,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  118.81,   52.04,  13.30, 1036.8,    0.08,  236.96,  228.49,  231.12,  226.54,  223.15,  211.80,  993.13, 1049.30,  986.59, 1002.21, 1102.30, 1087.55,  968.44,  953.63,        ,        ,        ,         ,       ,       ,        ,        ,        ,   242.0,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:28,  +00:00,       ,   51.3503990,   -0.5617589,   637.6, 30.09,    89.9,   7.2,   0.00,   0.00,  -12.51,  -0.46,   0.49,  -0.01,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.14,  119.00,   52.13,  13.17, 1048.5,    0.08,  237.08,  228.61,  231.24,  226.65,  223.24,  211.91,  992.06, 1047.43,  987.17, 1002.38, 1103.54, 1089.45,  967.72,  953.67,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.7,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:29,  +00:00,       ,   51.3503990,   -0.5617592,   635.6, 30.09,    90.2,   7.2,   0.00,   0.00,  -29.16,  -0.41,   0.46,   0.00,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.10,  119.18,   52.10,  13.21, 1041.0,    0.08,  237.18,  228.74,  231.35,  226.79,  223.34,  212.00,  992.16, 1048.40,  986.50, 1003.73, 1102.79, 1089.41,  967.98,  953.33,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.9,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:30,  +00:00,       ,   51.3503990,   -0.5617592,   635.6, 30.09,    90.1,   7.2,   0.00,   0.00,  -43.11,  -0.43,   0.48,   0.00,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  119.33,   52.02,  13.27, 1034.3,    0.08,  237.29,  228.86,  231.47,  226.91,  223.42,  212.11,  992.78, 1052.70,  986.79, 1003.19, 1102.60, 1088.63,  970.09,  953.18,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.8,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:31,  +00:00,       ,   51.3503990,   -0.5617592,   633.6, 30.09,    89.8,   7.2,   0.00,   0.00,  -50.14,  -0.43,   0.47,  -0.01,  -0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  119.53,   51.98,  13.27, 1037.4,    0.08,  237.40,  229.01,  231.58,  227.04,  223.50,  212.21,  992.51, 1055.73,  987.43, 1003.24, 1099.97, 1092.20,  971.56,  952.82,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.5,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:32,  +00:00,       ,   51.3503990,   -0.5617592,   633.6, 30.09,    89.6,   7.2,   0.00,   0.00,  -48.98,  -0.38,   0.55,  -0.01,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.14,  119.72,   51.93,  13.29, 1034.1,    0.08,  237.52,  229.12,  231.70,  227.17,  223.59,  212.29,  992.94, 1055.67,  988.06, 1003.09, 1101.66, 1092.05,  971.41,  953.16,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:33,  +00:00,       ,   51.3503990,   -0.5617592,   629.6, 30.09,    89.8,   7.2,   0.00,   0.00,  -90.15,  -0.34,   0.47,  -0.02,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.13,  119.91,   51.90,  13.32, 1032.6,    0.08,  237.62,  229.24,  231.83,  227.31,  223.70,  212.41,  992.04, 1054.63,  989.28, 1004.09, 1107.39, 1091.43,  971.28,  954.18,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.5,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:34,  +00:00,       ,   51.3503990,   -0.5617592,   632.6, 30.09,    89.7,   7.2,   0.00,   0.00,  -44.08,  -0.36,   0.48,   0.00,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.13,  120.07,   51.99,  13.21, 1042.2,    0.08,  237.73,  229.37,  231.94,  227.44,  223.78,  212.51,  991.60, 1054.07,  990.07, 1004.83, 1107.24, 1088.80,  971.02,  954.35,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.5,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:35,  +00:00,       ,   51.3503990,   -0.5617589,   633.6, 30.09,    89.5,   7.2,   0.00,   0.00,  -21.01,  -0.45,   0.47,  -0.01,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  120.23,   51.89,  13.32, 1034.5,    0.08,  237.84,  229.50,  232.06,  227.56,  223.87,  212.59,  992.35, 1053.11,  990.07, 1007.77, 1107.15, 1090.28,  971.13,  954.89,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.2,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:36,  +00:00,       ,   51.3503990,   -0.5617586,   633.6, 30.09,    89.4,   7.2,   0.00,   0.00,    4.90,  -0.42,   0.47,  -0.02,   0.02,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  120.36,   51.80,  13.32, 1034.0,    0.08,  237.95,  229.62,  232.18,  227.70,  223.95,  212.71,  993.58, 1051.51,  989.50, 1010.50, 1107.23, 1086.87,  971.10,  955.84,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.1,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:37,  +00:00,       ,   51.3503990,   -0.5617589,   634.6, 30.09,    89.7,   7.2,   0.00,   0.00,   27.40,  -0.37,   0.48,  -0.01,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.11,  120.52,   51.79,  13.29, 1036.8,    0.08,  238.06,  229.74,  232.30,  227.84,  224.04,  212.80,  996.48, 1050.34,  989.99, 1010.59, 1105.52, 1085.96,  970.26,  957.93,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:38,  +00:00,       ,   51.3503990,   -0.5617586,   635.6, 30.09,    89.7,   7.2,   0.00,   0.00,   45.25,  -0.41,   0.46,   0.00,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  120.66,   51.79,  13.32, 1033.8,    0.08,  238.17,  229.88,  232.43,  227.95,  224.13,  212.90,  995.74, 1050.61,  989.93, 1010.01, 1107.17, 1085.57,  970.46,  957.97,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.5,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:39,  +00:00,       ,   51.3503990,   -0.5617583,   634.6, 30.09,    89.6,   7.2,   0.00,   0.00,   -3.29,  -0.42,   0.42,  -0.01,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  120.82,   51.74,  13.32, 1034.5,    0.08,  238.28,  230.01,  232.56,  228.08,  224.21,  212.99,  994.92, 1051.63,  990.16, 1011.00, 1105.04, 1085.48,  971.20,  957.45,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.3,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:40,  +00:00,       ,   51.3503990,   -0.5617580,   634.6, 30.09,    89.6,   7.2,   0.00,   0.00,   -7.88,  -0.41,   0.46,  -0.02,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  120.99,   51.69,  13.32, 1033.6,    0.08,  238.38,  230.14,  232.69,  228.21,  224.30,  213.10,  995.01, 1051.18,  989.86, 1012.73, 1101.90, 1089.21,  971.55,  957.16,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.4,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:41,  +00:00,       ,   51.3503990,   -0.5617586,   634.6, 30.09,    90.1,   7.2,   0.00,   0.00,   -5.33,  -0.42,   0.45,  -0.01,   0.01,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.12,  121.16,   51.71,  13.26, 1035.9,    0.08,  238.50,  230.28,  232.82,  228.34,  224.38,  213.20,  994.73, 1050.93,  991.34, 1014.05, 1102.02, 1088.34,  971.79,  957.66,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.8,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:42,  +00:00,       ,   51.3503990,   -0.5617586,   635.6, 30.09,    90.2,   7.2,   0.00,   0.00,    0.13,  -0.42,   0.43,   0.01,  -0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.13,  121.30,   51.60,  13.30, 1029.7,    0.08,  238.61,  230.40,  232.96,  228.45,  224.49,  213.29,  995.18, 1051.03,  992.71, 1014.83, 1102.36, 1087.90,  971.79,  958.52,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.9,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:43,  +00:00,       ,   51.3503990,   -0.5617583,   636.6, 30.09,    90.0,   7.2,   0.00,   0.00,   36.90,  -0.45,   0.47,   0.00,  -0.02,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.13,  121.45,   51.56,  13.34, 1032.7,    0.08,  238.72,  230.52,  233.08,  228.58,  224.58,  213.39,  994.80, 1049.91,  992.68, 1014.10, 1100.99, 1086.64,  971.13,  958.43,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.8,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
2021-12-04, 10:21:44,  +00:00,       ,   51.3503990,   -0.5617583,   636.6, 30.09,    90.0,   7.2,   0.00,   0.00,   27.29,  -0.44,   0.52,  -0.02,   0.00,  50.0, 359.7,  27.7,  28.7,   3.5,  46.00,  46.00,     3.14,  121.60,   51.58,  13.30, 1033.8,    0.08,  238.83,  230.66,  233.24,  228.71,  224.67,  213.49,  994.04, 1048.14,  992.99, 1011.93, 1102.78, 1085.25,  969.90,  958.11,        ,        ,        ,         ,       ,       ,        ,        ,        ,   241.7,   0,  GPS,  107.0, 109.95, 109.95, 123.430, 127.480,       ,       ,       ,       ,       ,       ,    0.3,      0,  NONE,   NONE,      ,      ,   0.0, 3DDiff, 3704,      ,      7,   8.5,     12
